7.3125		  1.039	1.0463	1.0561	1.0731	1.0546	1.06085	1.04775	1.0497	1.04185	1.01895	1.022	1.02215	1.0163	1.00065	1.01565	1.01255	0.9798	0.9912	0.9938	0.99455
7.375		  1.032	1.0608	1.0514	1.0703	1.0614	1.0701	1.0498	1.05255	1.0449	1.02545	1.02765	1.0199	1.0155	1.00155	1.0158	1.00305	0.986	1.009	0.98935	0.9845
7.4375		  1.007	1.0513	1.0463	1.0566	1.0625	1.05855	1.0552	1.0478	1.04875	1.0294	1.0392	1.01475	1.0212	1.00155	1.0151	1.003	0.9867	0.9967	0.98345	0.9937
7.5		  1.003	1.049	1.0375	1.0484	1.0688	1.0527	1.05245	1.0506	1.042	1.02685	1.0355	1.03075	1.0186	0.99785	1.0122	1.0034	0.99125	0.9984	0.9786	1.004
7.5625		  1.112	1.0412	1.0324	1.0393	1.0627	1.05055	1.0492	1.05035	1.04805	1.0383	1.0398	1.0454	1.022	1.00335	1.0275	1.0274	0.9965	1.01335	0.9831	1.0032
7.625		  1.311	1.0318	1.0266	1.0488	1.0445	1.0491	1.05025	1.037	1.04365	1.0487	1.04425	1.05035	1.03585	1.00705	1.029	1.01535	1.00075	1.01575	1.00945	1.00805
7.6875		  1.418	1.0131	1.0221	1.0382	1.0519	1.0402	1.0462	1.0423	1.0392	1.05	1.0365	1.03845	1.03085	1.0109	1.0269	1.02655	1.00235	1.01705	1.0029	0.99685
7.75		  1.555	1.0029	1.0156	1.0319	1.0334	1.0398	1.03785	1.049	1.03765	1.05895	1.0419	1.03825	1.03145	1.00805	1.0218	1.01715	1.0039	0.9969	1.00355	0.9994
7.8125		  1.513	0.9981	1.0091	1.0311	1.0268	1.0341	1.0419	1.04785	1.0364	1.04825	1.03815	1.04165	1.0229	1.0122	1.0233	1.01005	0.9936	1.0002	0.99465	1.00245
7.875		  1.446	0.999	1.0049	1.018	1.0315	1.02625	1.03135	1.0439	1.03305	1.05075	1.03	1.04515	1.0255	1.0127	1.01515	1.0064	0.99405	0.99635	0.9948	1.0031
7.9375		  1.193	0.9924	0.9991	1.0218	1.0118	1.0185	1.0309	1.0269	1.0362	1.04255	1.03965	1.0385	1.00915	1.01015	1.0149	1.00585	0.9974	1.00115	0.9899	1.00285
8		  0.945	0.9793	1.004	1.0077	1.0127	1.01955	1.0204	1.0239	1.0265	1.0349	1.03565	1.0277	1.00815	1.0065	1.0052	1.00635	0.9951	0.98505	0.9867	0.99445
